,Area Code (ISO3),Area,Element,Year,Unit,Value,Series,Value_porcentaje,Value_porcentaje_1,Source
1383,GNQ,Equatorial Guinea,Total Population - Both sexes,2056,1000 persons,3098.146,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1384,GNQ,Equatorial Guinea,Total Population - Both sexes,2057,1000 persons,3143.363,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1385,GNQ,Equatorial Guinea,Total Population - Both sexes,2058,1000 persons,3188.207,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1386,GNQ,Equatorial Guinea,Total Population - Both sexes,2059,1000 persons,3232.61,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1387,GNQ,Equatorial Guinea,Total Population - Both sexes,2060,1000 persons,3276.545,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1388,GNQ,Equatorial Guinea,Total Population - Both sexes,2061,1000 persons,3319.973,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1389,GNQ,Equatorial Guinea,Total Population - Both sexes,2062,1000 persons,3362.867,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1390,GNQ,Equatorial Guinea,Total Population - Both sexes,2063,1000 persons,3405.189,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1391,GNQ,Equatorial Guinea,Total Population - Both sexes,2064,1000 persons,3446.906,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1392,GNQ,Equatorial Guinea,Total Population - Both sexes,2065,1000 persons,3487.973,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1393,GNQ,Equatorial Guinea,Total Population - Both sexes,2066,1000 persons,3528.377,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1394,GNQ,Equatorial Guinea,Total Population - Both sexes,2067,1000 persons,3568.103,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1395,GNQ,Equatorial Guinea,Total Population - Both sexes,2068,1000 persons,3607.149,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1396,GNQ,Equatorial Guinea,Total Population - Both sexes,2069,1000 persons,3645.5,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1397,GNQ,Equatorial Guinea,Total Population - Both sexes,2070,1000 persons,3683.18,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1398,GNQ,Equatorial Guinea,Total Population - Both sexes,2071,1000 persons,3720.161,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1399,GNQ,Equatorial Guinea,Total Population - Both sexes,2072,1000 persons,3756.434,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1400,GNQ,Equatorial Guinea,Total Population - Both sexes,2073,1000 persons,3792.023,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1401,GNQ,Equatorial Guinea,Total Population - Both sexes,2074,1000 persons,3826.929,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1402,GNQ,Equatorial Guinea,Total Population - Both sexes,2075,1000 persons,3861.146,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1403,GNQ,Equatorial Guinea,Total Population - Both sexes,2076,1000 persons,3894.694,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1404,GNQ,Equatorial Guinea,Total Population - Both sexes,2077,1000 persons,3927.562,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1405,GNQ,Equatorial Guinea,Total Population - Both sexes,2078,1000 persons,3959.773,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1406,GNQ,Equatorial Guinea,Total Population - Both sexes,2079,1000 persons,3991.333,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1407,GNQ,Equatorial Guinea,Total Population - Both sexes,2080,1000 persons,4022.253,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1408,GNQ,Equatorial Guinea,Total Population - Both sexes,2081,1000 persons,4052.539,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1409,GNQ,Equatorial Guinea,Total Population - Both sexes,2082,1000 persons,4082.201,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1410,GNQ,Equatorial Guinea,Total Population - Both sexes,2083,1000 persons,4111.238,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1411,GNQ,Equatorial Guinea,Total Population - Both sexes,2084,1000 persons,4139.657,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1412,GNQ,Equatorial Guinea,Total Population - Both sexes,2085,1000 persons,4167.463,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1413,GNQ,Equatorial Guinea,Total Population - Both sexes,2086,1000 persons,4194.664,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1414,GNQ,Equatorial Guinea,Total Population - Both sexes,2087,1000 persons,4221.259,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1415,GNQ,Equatorial Guinea,Total Population - Both sexes,2088,1000 persons,4247.232,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1416,GNQ,Equatorial Guinea,Total Population - Both sexes,2089,1000 persons,4272.592,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1417,GNQ,Equatorial Guinea,Total Population - Both sexes,2090,1000 persons,4297.31,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
1418,GNQ,Equatorial Guinea,Total Population - Both sexes,2091,1000 persons,4321.399,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
